processed_at,processing_time_seconds,file_name,file_type,employee_name,employee_address,employee_ssn,employer_name,employer_address,employer_ein,name_confidence,address_confidence,id_confidence,overall_confidence,status,review_reason
2026-05-26T13:57:49.562413,25.12,W2_XL_input_noisy_2926.pdf,noisy,Ran Conn,26716 Soto Views Cookville WY 93357-2482,,,,57-3942859,0.9,0.9,0.0,0.6,NEEDS_REVIEW,Missing or incomplete customer field(s): employee_ssn
2026-05-26T13:58:03.949516,14.38,W2_XL_input_noisy_2928.pdf,noisy,,,211-57-0677,,,85-4435694,0.0,0.0,0.95,0.31666666666666665,NEEDS_REVIEW,"Missing or incomplete customer field(s): employee_name, employee_address"
2026-05-26T13:59:44.811987,61.72,W2_XL_input_noisy_2930.pdf,noisy,,,558-52-7912,Ortiz PLC Inc,2842 Wheeler Place Apt. 307 New Brandonfort VT,20-8933111,0.0,0.0,0.95,0.31666666666666665,NEEDS_REVIEW,"Missing or incomplete customer field(s): employee_name, employee_address"
2026-05-26T13:59:53.593803,8.77,W2_XL_input_noisy_2931.pdf,noisy,,,,,,,0.0,0.0,0.0,0.0,NEEDS_REVIEW,"Missing or incomplete customer field(s): employee_name, employee_address, employee_ssn"
2026-05-26T14:00:12.167550,18.56,W2_XL_input_noisy_2932.pdf,noisy,East Dannyfurt,89307 Eric Locks Suite 979,,,,31-7142371,0.9,0.0,0.0,0.3,NEEDS_REVIEW,"Missing or incomplete customer field(s): employee_address, employee_ssn"
2026-05-26T14:00:51.669614,39.49,W2_XL_input_noisy_2933.pdf,noisy,Bollyshire Fort,9345 Patrick Plaza Reedbury GA 48727-9267,,,,66-4064746,0.9,0.95,0.0,0.6166666666666667,NEEDS_REVIEW,Missing or incomplete customer field(s): employee_ssn
2026-05-26T14:02:36.709638,12.89,W2_XL_input_noisy_2945.pdf,noisy,,,241-53-8460,"White, Garner and Allen Ltd",,61-9610033,0.0,0.0,0.95,0.31666666666666665,NEEDS_REVIEW,"Missing or incomplete customer field(s): employee_name, employee_address"
2026-05-26T14:02:47.209224,10.49,W2_XL_input_noisy_2946.pdf,noisy,,,567-28-3673,,,39-4977349,0.0,0.0,0.9,0.3,NEEDS_REVIEW,"Missing or incomplete customer field(s): employee_name, employee_address"
2026-05-26T14:03:27.677993,28.98,W2_XL_input_noisy_2948.pdf,noisy,Lee Rivera,386 Zoe Extension Suite 409 Tron CA,449-96-4965,,,66-9738687,0.9,0.0,0.9,0.6,NEEDS_REVIEW,Missing or incomplete customer field(s): employee_address
2026-05-26T14:03:48.592397,20.9,W2_XL_input_noisy_2949.pdf,noisy,,,577-04-5408,,,26-4501092,0.0,0.0,0.95,0.31666666666666665,NEEDS_REVIEW,"Missing or incomplete customer field(s): employee_name, employee_address"
2026-05-26T14:04:20.925546,11.11,W2_XL_input_noisy_2952.pdf,noisy,,,120-32-2167,,,87-9538854,0.0,0.0,0.95,0.31666666666666665,NEEDS_REVIEW,"Missing or incomplete customer field(s): employee_name, employee_address"
2026-05-26T14:04:35.922760,14.98,W2_XL_input_noisy_2953.pdf,noisy,Enga Lowwance,061 Davia Springs Suite 771 64163,547-04-7675,,,,0.9,0.0,0.9,0.6,NEEDS_REVIEW,Missing or incomplete customer field(s): employee_address
2026-05-26T14:04:52.567441,8.51,W2_XL_input_noisy_2955.pdf,noisy,Inc Smith-Silva,9343 Brandon Summit Suite 850 Lake Heather ND 56464-6480,836-72-3966,Smith-Silva Inc,9343 Brandon Summit Suite 850 Lake Heather ND 56464-6480,71-3921553,0.0,0.95,0.95,0.6333333333333333,NEEDS_REVIEW,Missing or incomplete customer field(s): employee_name
2026-05-26T14:05:01.283290,8.7,W2_XL_input_noisy_2956.pdf,noisy,,,619-93-9350,,,02-8845091,0.0,0.0,0.9,0.3,NEEDS_REVIEW,"Missing or incomplete customer field(s): employee_name, employee_address"
2026-05-26T14:05:10.776406,9.48,W2_XL_input_noisy_2957.pdf,noisy,,,492-49-0280,,,88-4008034,0.0,0.0,0.9,0.3,NEEDS_REVIEW,"Missing or incomplete customer field(s): employee_name, employee_address"
2026-05-26T14:06:14.542938,10.7,W2_XL_input_noisy_2962.pdf,noisy,Bayes Sharon,000 Dale Camp Suite 550 14940,003-01-4555,,,,0.9,0.0,0.9,0.6,NEEDS_REVIEW,Missing or incomplete customer field(s): employee_address
2026-05-26T14:10:23.602424,249.05,W2_XL_input_noisy_2963.pdf,noisy,,,,,,73-9504966,0.0,0.0,0.0,0.0,NEEDS_REVIEW,"Missing or incomplete customer field(s): employee_name, employee_address, employee_ssn"
2026-05-26T14:10:33.110444,9.49,W2_XL_input_noisy_2964.pdf,noisy,,,718-54-2653,Wheeler-Matthews PLC,88391 Sarah Landing Suite 006 Andrewbury TN 09526-1280,02-5112662,0.0,0.0,0.95,0.31666666666666665,NEEDS_REVIEW,"Missing or incomplete customer field(s): employee_name, employee_address"
2026-05-26T14:10:58.941837,25.82,W2_XL_input_noisy_2965.pdf,noisy,Ho Bethany,7425 Thompson Coves Apt. 460 Tinaburgh VT,539-77-6027,"Miller, Becker and Miller and Sons",1322 Cynthia Isle Apt. 701 Port Christian MD 01618-5114,73-7908879,0.95,0.0,0.95,0.6333333333333333,NEEDS_REVIEW,Missing or incomplete customer field(s): employee_address
2026-05-26T14:11:08.229098,9.27,W2_XL_input_noisy_2966.pdf,noisy,Jodi Reid,3353 Harrington Plain Apt. 138 East Kaylaville MT,351-91-6332,"Horn, Freeman and Fuentes Inc",39177 Nixon Mountains Suite 684 Mathisland RI 11176-7653,94-2653045,0.95,0.0,0.95,0.6333333333333333,NEEDS_REVIEW,Missing or incomplete customer field(s): employee_address
2026-05-26T14:11:16.355563,8.11,W2_XL_input_noisy_2967.pdf,noisy,,,172-46-7966,,,52-1506451,0.0,0.0,0.9,0.3,NEEDS_REVIEW,"Missing or incomplete customer field(s): employee_name, employee_address"
2026-05-26T14:16:03.343351,32.2,W2_XL_input_noisy_2968.pdf,noisy,Turner-Michael Inc,3541 Jennifer Shores Suite 202,150-46-5585,Turner-Michael Inc,3541 Jennifer Shores Suite 202,62-6739527,0.0,0.0,0.95,0.31666666666666665,NEEDS_REVIEW,"Missing or incomplete customer field(s): employee_name, employee_address"
2026-05-26T14:16:16.988138,13.63,W2_XL_input_noisy_2969.pdf,noisy,Cortez Leslie,66032 Deborah Union coine tax UT,688-56-6974,Harrison LLC Group,3530 Katherine Trail East Edward MT,67-1835730,0.9,0.0,0.95,0.6166666666666667,NEEDS_REVIEW,Missing or incomplete customer field(s): employee_address
2026-05-26T14:16:37.872209,20.87,W2_XL_input_noisy_2970.pdf,noisy,Bong Sumshed,036 Thomas Curve Apt. 775 59056,813-09-2695,,,75-3596634,0.9,0.0,0.9,0.6,NEEDS_REVIEW,Missing or incomplete customer field(s): employee_address
2026-05-26T14:17:02.388719,24.5,W2_XL_input_noisy_2971.pdf,noisy,,,553-79-2377,,,50-1434627,0.0,0.0,0.9,0.3,NEEDS_REVIEW,"Missing or incomplete customer field(s): employee_name, employee_address"
2026-05-26T14:23:18.323978,13.54,W2_XL_input_noisy_2976.pdf,noisy,,,669-68-1296,"Clark, Williams and",69218 Clark Mews Apt. Port Diane KY 30846-2535,38-7120905,0.0,0.0,0.9,0.3,NEEDS_REVIEW,"Missing or incomplete customer field(s): employee_name, employee_address"
2026-05-26T14:23:50.003246,31.67,W2_XL_input_noisy_2977.pdf,noisy,,,535-28-6375,,,43-3955536,0.0,0.0,0.95,0.31666666666666665,NEEDS_REVIEW,"Missing or incomplete customer field(s): employee_name, employee_address"
2026-05-26T14:25:16.937263,29.23,W2_XL_input_noisy_2981.pdf,noisy,,,389-94-6801,"Mata, Rios and Miller Group",9686 Morgan Wells Apt. 016 Leonardchester WV 77205-4004,80-4711147,0.0,0.0,0.95,0.31666666666666665,NEEDS_REVIEW,"Missing or incomplete customer field(s): employee_name, employee_address"
2026-05-26T14:25:50.055410,21.11,W2_XL_input_noisy_2983.pdf,noisy,Ltd Mosley-Vasquez,10242 Keith Trail Apt. 830 Markhaven WY 09181-6911,098-25-3780,Mosley-Vasquez Ltd,10242 Keith Trail Apt. 830 Markhaven WY 09181-6911,61-3465920,0.0,0.95,0.95,0.6333333333333333,NEEDS_REVIEW,Missing or incomplete customer field(s): employee_name
2026-05-26T14:26:01.414902,11.35,W2_XL_input_noisy_2984.pdf,noisy,,,302-26-3795,,,26-7493891,0.0,0.0,0.95,0.31666666666666665,NEEDS_REVIEW,"Missing or incomplete customer field(s): employee_name, employee_address"
2026-05-26T14:26:12.211826,10.78,W2_XL_input_noisy_2985.pdf,noisy,Kathryn Miller,51918 Annette Alley Suite 148 South Erikfurt MT,550-27-1838,"Stone, Weaver and Mason Group",,01-8621868,0.95,0.0,0.95,0.6333333333333333,NEEDS_REVIEW,Missing or incomplete customer field(s): employee_address
2026-05-26T14:26:35.208638,13.52,W2_XL_input_noisy_2987.pdf,noisy,Chelsey Hopkins,12316 Nancy Crest 68580-7363,,,,,0.9,0.0,0.0,0.3,NEEDS_REVIEW,"Missing or incomplete customer field(s): employee_address, employee_ssn"
2026-05-26T14:26:56.263994,10.28,W2_XL_input_noisy_2989.pdf,noisy,,,781-10-2214,"Burgess, Wilson and Davis and Sons",,24-7249656,0.0,0.0,0.95,0.31666666666666665,NEEDS_REVIEW,"Missing or incomplete customer field(s): employee_name, employee_address"
2026-05-26T14:27:05.072355,8.8,W2_XL_input_noisy_2990.pdf,noisy,Nicole Moyer,85561 Rivers Throughway West Jessicaview OR,165-09-4108,Clark-White LLC,,13-4522987,0.95,0.0,0.95,0.6333333333333333,NEEDS_REVIEW,Missing or incomplete customer field(s): employee_address
2026-05-26T14:27:24.601802,19.52,W2_XL_input_noisy_2991.pdf,noisy,,,559-53-2943,,,03-5015050,0.0,0.0,0.9,0.3,NEEDS_REVIEW,"Missing or incomplete customer field(s): employee_name, employee_address"
2026-05-26T14:27:51.926520,13.77,W2_XL_input_noisy_2993.pdf,noisy,,,237-39-6130,,,81-7514337,0.0,0.0,0.95,0.31666666666666665,NEEDS_REVIEW,"Missing or incomplete customer field(s): employee_name, employee_address"
2026-05-26T14:28:03.820324,11.88,W2_XL_input_noisy_2994.pdf,noisy,Danielle Wright,5696 Karen Square Suite 195 Mitchellville MO 17044-2977,,,,04-9439608,0.95,0.95,0.0,0.6333333333333333,NEEDS_REVIEW,Missing or incomplete customer field(s): employee_ssn
2026-05-26T14:28:16.069989,12.24,W2_XL_input_noisy_2996.pdf,noisy,Dana Miller,1632 Rodgers Brooks Apt. 856,646-10-3749,,,11-2716768,0.95,0.0,0.95,0.6333333333333333,NEEDS_REVIEW,Missing or incomplete customer field(s): employee_address
2026-05-26T14:28:23.648193,7.56,W2_XL_input_noisy_2997.pdf,noisy,,,210-11-2692,,,93-1536717,0.0,0.0,0.95,0.31666666666666665,NEEDS_REVIEW,"Missing or incomplete customer field(s): employee_name, employee_address"
2026-05-26T14:28:50.802254,15.05,W2_XL_input_noisy_2999.pdf,noisy,,,522-86-4190,Hall Ltd Group,,27-0313363,0.0,0.0,0.95,0.31666666666666665,NEEDS_REVIEW,"Missing or incomplete customer field(s): employee_name, employee_address"
